doctor_id,Doctor,hospital_id
25705,Marissa Johnson,9794
32987,Robin Savage,36921
5862,Cameron Villanueva,7321
29454,Nancy Harrell,10979
19216,Jonathan Freeman,16514
15619,James Bates,38958
20222,Juan Merritt,11763
20208,Juan Guerrero,2575
20610,Justin Johnson,35055
33301,Ruben Jones,14227
17022,Jeffrey Oliver,4942
27467,Michael Chaney,39702
35390,Sheri Moore,7261
40058,William Thomas,30686
17300,Jennifer Hernandez,36228
22645,Kimberly Carlson,22314
19220,Jonathan Green,23336
39830,William Compton,23642
24969,Luis Brewer,14743
624,Alexander Jones,23121
38438,Tonya Miller,38839
24101,Leslie Bell,15728
25812,Mark Gordon,32020
36496,Susan Green,20610
13268,Erin Owens,12667
32343,Richard Simmons,28851
11249,Donald Ferguson,17109
33102,Roger Taylor,8979
8975,Cynthia Quinn,21249
8457,Corey Gould,30995
9363,Daniel Mendoza,29202
32099,Rhonda Reeves,18301
5914,Carl Kaiser,16008
23103,Kristin Jennings,31301
39486,Virginia Pittman MD,32582
12372,Elizabeth Collins,33752
28704,Morgan Caldwell,7499
13190,Erin Adams,18441
18820,John Jones,4825
39959,William Martinez,25557
23123,Kristin Miller,9489
34105,Sara Reese,30489
34532,Scott Mitchell,4805
33899,Sandra Buckley,16663
4348,Brad Nixon,5208
12920,Eric Lewis,26764
17349,Jennifer Lin,28481
26699,Maurice Smith,12442
24884,Lori Wagner,19285
36375,Steven Smith,4326
32832,Robert Taylor,4088
27613,Michael Hogan,10484
26096,Mary Bell,25499
40200,Yvonne Curtis,37566
1557,Amber Martinez,14151
29181,Mrs. Donna Robinson MD,13754
1349,Amanda Martinez,12561
8685,Cristian Flores,23498
11460,Donna Thompson,9277
1005,Allen Cook Jr.,30281
14334,Gregory Gregory,16263
33408,Ryan Clark,1355
21562,Katrina Barton,11755
29142,Mrs. Becky Taylor,13663
31703,Raymond Montgomery,33555
2328,Angel Shields,20668
10450,Deborah Douglas,36449
23270,Krystal Dixon,3481
37894,Timothy Adams,33078
9199,Daniel Baker,32911
9103,Dan Chavez,17392
10151,David Sims,3948
10569,Debra Lester,1587
25391,Margaret Fisher,1543
29031,Mr. Richard Stanley,16712
638,Alexander Mills,10672
9756,Darryl Evans,28100
36179,Steve West,22023
20216,Juan Jones,23658
4081,Beth Rogers,39107
39616,Wendy Adams,29277
22233,Kenneth Sparks,18030
10255,Dawn Guzman,8518
10176,David Thomas,19226
24856,Lori Parker,5254
7977,Christopher Watson,6402
19291,Jonathan Perry,35758
30580,Patricia Evans,4649
23800,Lauren Davenport,11205
22846,Kimberly Smith,34525
24471,Lisa Collins,14363
10136,David Sanchez,7535
4207,Billy Martin,14870
22718,Kimberly Hernandez,34899
20125,Joshua Watson,29871
28207,Michelle Miller,1826
36992,Tara Gomez,18303
31092,Pedro Castaneda,19727
27733,Michael Moore,25243
37309,Terri Gonzalez,9227
6485,Catherine Carr,2813
27816,Michael Rivera,30065
11662,Dr. Charles Navarro,4178
7579,Christopher Arnold II,2042
7768,Christopher Johnson,32402
25907,Mark Olson,3299
9873,David Davis,21786
19368,Jordan Barker,14243
14019,George Reese,19582
22835,Kimberly Sandoval MD,3068
29189,Mrs. Emily Howard MD,10668
13520,Frances Nelson,24142
36633,Suzanne Harmon,25193
4774,Brenda Hall,30353
32775,Robert Powell,4047
19060,Johnathan Kim,19158
13187,Erika Watson,4943
39571,Warren Ramirez,34956
24991,Luis Koch,18163
34102,Sara Price,7251
9327,Daniel Jones,38496
6280,Carrie Huynh,14126
4501,Brandon Burton,11698
27096,Melissa Cruz,36992
31374,Rachael Scott,36027
18352,Jimmy Clay,15792
25550,Maria Richards,2278
21615,Kayla Brown,20024
31598,Randy Harper,14839
37162,Taylor Wheeler,19574
6052,Carmen Adkins,38716
27920,Michael Wiley,3887
29841,Nicholas Guzman,4132
5171,Brian Reese,16081
5449,Brittany Spencer,39226
20367,Julian Fernandez,32532
18364,Jimmy Lee,37227
22123,Kenneth Cole,14037
18166,Jessica Shepherd,5240
19288,Jonathan Patterson,32279
31319,Phillip Sanders,9863
3239,April Monroe,25498
37480,Theresa Shannon,4806
29984,Nichole Jarvis,20416
28721,Morgan Hall,25039
30948,Paul Martinez,20634
35576,Sophia Price,20202
22171,Kenneth Johnson,14250
20516,Julie Smith,7930
40313,Zachary Smith,13489
38172,Tina Salazar,32032
14325,Gregory Frederick,25130
8922,Cynthia Garrett,14822
20199,Juan Clark DVM,10439
31395,Rachel Cherry,10761
20422,Julie George,28987
14481,Haley Lopez,1424
24458,Lisa Campbell,28198
22286,Kevin Allen,13605
26144,Mary Ellis,16567
18647,John Barnett,35947
1964,Andrea Hall,3398
6910,Charles Vaughn,9342
22198,Kenneth Nelson,27616
28593,Monica Bennett,20192
36548,Susan Morris,9805
35809,Stephanie Clark,30993
30544,Patricia Barrett,26083
12378,Elizabeth Daniels,18461
11100,Diane Diaz,6654
29741,Nathaniel Gardner,22143
28581,Molly West,20733
25428,Margaret Obrien,30892
15282,Jackie Martinez,35219
989,Alison Powell,26059
1738,Amy Jones,8613
11284,Donald Lucas,39267
16557,Jason Michael,10038
15628,James Black,36736
35802,Stephanie Casey,31509
36639,Suzanne Hull,26538
13035,Erica Adams,8986
7868,Christopher Price,36817
3407,Ashley Garcia,29400
27921,Michael Williams,11153
9918,David Garrison,10542
18102,Jessica Nguyen,7694
22102,Kenneth Barker,15016
18163,Jessica Sellers,16841
35041,Sharon Higgins,36535
6506,Catherine Haas,28285
31628,Randy Stephenson,14853
136,Abigail Fox,34987
28519,Mitchell Li,39570
24783,Lori Benitez,19289
36219,Steven Davis,22904
21951,Kelly Munoz,36298
28160,Michelle Jimenez,28872
22382,Kevin Jackson,14524
10105,David Price,22260
35730,Stacy Smith,4479
33668,Samantha Harper,22375
21698,Kayla Valdez,29559
12928,Eric Martinez,18690
6458,Cassandra Wright,8346
25816,Mark Griffin,16392
38648,Travis Bradley,10879
28599,Monica Carson,6863
14308,Gregory Casey,3433
28164,Michelle Jordan,5508
32860,Robert Watts,21414
36048,Stephen Griffin,4099
17609,Jeremy Cruz,1439
19006,John Thompson,27840
37288,Terrance Griffin,9927
9974,David Howard,17774
40306,Zachary Riley,16827
40202,Yvonne Duffy,12488
17338,Jennifer King,24815
16034,Jamie Cox,34225
29067,Mr. Tanner Benton DDS,9034
16930,Jeffrey Edwards,27103
38008,Timothy Mcgee,2484
10287,Dawn Morgan,24237
19821,Joseph Roberts,14274
22592,Kim Montoya,12463
24432,Lisa Anderson,36758
30644,Patricia Miller,8281
34848,Shannon Aguilar,19431
3747,Barbara Benson DVM,24665
28987,Mr. Mark Watson,35107
2279,Andrew Wilson,17159
25368,Margaret Acosta,10307
37259,Teresa Roman,4622
34625,Sean Coleman,20562
33847,Samuel Mora,1368
29631,Nathan Baker,7011
19780,Joseph Munoz,10884
32049,Rhonda Bailey,14638
27736,Michael Moreno,740
23724,Laura Rodriguez,6062
23996,Leah Jones,766
29705,Nathan Rivera,845
13298,Erin Wheeler,33684
4797,Brenda Lopez,25556
27427,Michael Bird,5383
5159,Brian Phillips,17855
9705,Darrell Koch,2940
35220,Sheena Rivas,39377
3975,Benjamin Mcbride,25646
5753,Caitlin Smith,13809
24148,Leslie Mitchell,39390
16982,Jeffrey Jones,22842
7987,Christopher Wilson,37541
14375,Gregory May,2525
32563,Robert Cox,34699
33811,Samuel Frederick,22775
17980,Jessica Estrada,33757
38596,Tracy Page,27606
501,Alejandro Davis,33077
31892,Rebecca West,38951
18968,John Rowe,36725
16137,Jamie Williams,32002
5750,Caitlin Price,14770
19690,Joseph Garrett,18212
33978,Sandra Perkins,16097
9835,David Calhoun,22738
5416,Brittany Murray,34353
1608,Amber Torres,19058
6754,Charles Cortez,24573
9030,Cynthia Yang,33423
10564,Debra Jackson,35767
20305,Julia Chung,30473
5908,Carl Gould,2719
18294,Jill Pham,24699
33411,Ryan Collier,2578
1415,Amanda Richardson,31106
15678,James Cooper,7129
9320,Daniel Hurst,9266
21906,Kelly Hill,4171
38142,Tina Lyons,33301
39977,William Morales,28695
6798,Charles Johnson,36650
22184,Kenneth Logan,19795
676,Alexander Swanson,22504
22139,Kenneth Ford,23040
35920,Stephanie Owen,5784
14102,Gina Hughes,8643
5373,Brittany Gardner,8485
40151,Yesenia Davis,25095
35594,Spencer Rodriguez,17216
36258,Steven Herrera,18173
22089,Kendra Velazquez,14192
2639,Ann Clark,24653
19625,Joseph Brown,29434
12411,Elizabeth Gamble,34626
27040,Melinda Rivera,38198
36413,Steven Yu,13940
13913,Gary Sanchez,10834
13751,Gabriella Gonzalez,36029
13346,Ethan Ramos,38180
29298,Mrs. Natalie Paul,12421
34526,Scott Mccormick,12228
9467,Daniel Ward,11167
34576,Scott Snyder,31595
23892,Lauren Turner,17970
29237,Mrs. Kathy Johnson,15714
32350,Richard Spencer,10580
39089,Vanessa Gilmore MD,12052
29886,Nicholas Miller,33012
19666,Joseph Duncan,31550
24892,Lori Wolf,17333
4810,Brenda Moore,8780
12917,Eric Lawson,23989
31359,Rachael Boyd,30032
14794,Heather Richardson,22816
11429,Donna Oliver,9642
19155,Jonathan Allen,32269
20616,Justin King,31006
16452,Jason Cox,584
36281,Steven King,29787
10524,Deborah Wright,12120
37264,Teresa Scott,35109
39711,Wesley Johnson,20227
12352,Elizabeth Browning,8516
21740,Keith Conley,9931
35506,Shirley Salas,3425
26289,Mary Smith,16383
27262,Melissa Shelton,7294
9794,David Alvarez,34308
5188,Brian Scott,34587
22382,Kevin Jackson,39747
38986,Tyrone Potts,23497
36884,Tammy Ryan,17473
30778,Patrick Maxwell,16169
8918,Cynthia Fuentes,36218
25341,Marcus Mejia,35314
39410,Victoria Williams,3865
23349,Kyle Graham,22435
19215,Jonathan Foster,24543
37881,Tiffany Young,28965
16538,Jason Lee,23837
2152,Andrew Johnston,39547
1968,Andrea Harvey,32303
17341,Jennifer Knight,32704
36362,Steven Rogers,34608
24508,Lisa Frazier,32899
38497,Traci Francis,29364
36618,Susan Woods,13162
30590,Patricia Garcia,28
23801,Lauren Davidson,39840
20573,Justin Davis DVM,28353
4517,Brandon Diaz,34149
21906,Kelly Hill,37895
22317,Kevin Cline,7848
32666,Robert James,27113
33574,Ryan Wilson,21148
8974,Cynthia Price,11547
18217,Jesus Ferrell,20215
5983,Carla Wagner,16743
23239,Kristopher Rosales,1116
28403,Miranda Winters,27518
19546,Jose Martinez,8664
15102,Hunter Wilson,18399
24989,Luis Jensen,35961
13056,Erica Foster,6477
37268,Teresa Smith,14640
15966,James Terry,15193
15956,James Stevens,2762
18382,Jimmy Vazquez,14735
20460,Julie Kim,33675
1688,Amy Estes,31695
36799,Tammy Briggs,22726
330,Adrian Davis,7065
38621,Tracy Smith,7579
28667,Monica Ward,12420
34517,Scott Lopez,21967
38828,Troy Moody,23471
26395,Matthew Burns,33190
16558,Jason Miller,5388
37614,Thomas Long,25348
23198,Kristina Thornton,23473
5885,Candice Cardenas,10356
19206,Jonathan Ellis,29886
8060,Cindy Johnson,30246
5065,Brian Gonzalez,16656
11338,Donald Wheeler,17081
32291,Richard Mullins,38495
29328,Mrs. Sherri Hartman,18157
10353,Deanna Cook,29736
12760,Emily Smith,18498
35275,Sheila Washington,12866
17949,Jessica Case,32448
9575,Danielle Ortega,37109
13641,Franklin White,11609
20619,Justin Lewis,29351
11540,Douglas Hernandez,23575
35454,Sherry Oneal,11015
27374,Mia Murray,12020
17903,Jesse Wolfe,37160
36791,Tammie Ramirez,23422
24788,Lori Bruce,10184
17246,Jennifer Flores,22341
24633,Lisa Orozco,216
38456,Tonya West,22131
26868,Megan Villegas,18447
19556,Jose Myers,12954
31844,Rebecca Patrick,11288
11874,Dr. Thomas Berg,9105
35325,Shelley Garcia,22471
21199,Katherine Rodriguez,20576
35143,Shawn Hamilton,15648
18596,Joel Higgins,23617
35607,Stacey Blair,8505
37408,Theodore Richards,3218
27576,Michael Gray,31476
6186,Carolyn Boone,26545
19253,Jonathan Marshall,29267
8109,Claudia Hartman,31524
34968,Shannon Soto,16421
13476,Felicia Miller,2109
18333,Jillian Taylor,38247
27877,Michael Thomas,19645
17325,Jennifer Johnson,26405
7708,Christopher Golden,14360
21781,Keith Moore,10805
38355,Tony Gill,10517
11585,Douglas Romero,7593
4125,Betty Cruz,14499
26014,Martha Roberts,11770
5478,Brittney Gallegos,29491
5528,Brooke Long,18286
5720,Bryce Williamson,24909
25272,Marc Krueger,31127
15719,James Garcia,36013
18641,John Ayers,30091
38697,Travis Olson,31506
2726,Anna Hall,17227
6968,Chelsea Buchanan,2025
9813,David Bennett,6993
13959,George Brock,4353
22456,Kevin Peterson,12813
24771,Loretta Ochoa,10726
19519,Jose Dodson,33351
6822,Charles Lynch,9426
11846,Dr. Robert Green PhD,10761
3073,Anthony Salinas,20693
31024,Paul Walsh,25031
27530,Michael Evans,6022
26563,Matthew Parker,14784
15924,James Rivas,2125
39575,Warren Wright,18060
7655,Christopher Cruz,988
30192,Nicole Santana,11085
27982,Michele Buckley,12491
32368,Richard Walker,16221
1514,Amber Fox,13845
6336,Casey Brown,38562
25876,Mark Martin DDS,5100
34818,Shane Morgan,731
9676,Darlene Hines,31811
30586,Patricia Frazier,27936
10191,David Walker,32177
389,Adrienne Terrell,29509
2455,Angela Lindsey,12507
22120,Kenneth Castro,25836
17128,Jenna Moyer,8769
30494,Pamela Pollard,38431
20603,Justin Heath,20388
11022,Diana Jacobs,3668
12886,Eric Harris,16474
8530,Courtney Adams,36685
1567,Amber Morris,16406
14689,Heather Flores,15213
4376,Bradley Duncan,7336
17317,Jennifer Jackson,35682
7,Aaron Baker,24607
11377,Donna Duncan,18219
31274,Phillip Alexander,26444
4999,Brian Brooks,27285
28807,Mr. Christopher Mitchell,19502
1112,Allison Warren,28506
25410,Margaret Jacobs,22953
12506,Elizabeth Mullen,14373
5763,Caitlyn Bowman,10172
5691,Bryan Santiago,21569
4457,Brandi Holmes,29481
8275,Colin Hamilton,37574
7480,Christine Houston,4747
13882,Gary Mckee,11683
14215,Gloria Rivera,28075
14034,George Vaughan,35549
3210,April Gordon,30658
3786,Barbara Jackson,7427
31138,Peter Cardenas,23422
25543,Maria Patel,14656
28570,Molly Randall,20790
39816,William Casey,33665
16959,Jeffrey Harris,19029
21561,Katrina Barnes,7417
20004,Joshua Jarvis,15554
36508,Susan Henderson,7169
8872,Curtis Sanchez,32519
16950,Jeffrey Graham,25200
9542,Danielle Ibarra,31888
27567,Michael Gomez,27582
21170,Katherine Martinez,1043
39598,Wayne Murphy,3968
8972,Cynthia Pratt,32352
3623,Austin Benson,24167
15782,James Jennings,8235
27377,Michael Adams,13214
29010,Mr. Nicholas Kidd,23028
6036,Carlos Woodward,3989
36190,Steven Barnett,30253
2160,Andrew Lewis,36103
39891,William Hall,28204
37603,Thomas Lamb,750
14665,Heather Carter,5970
26599,Matthew Russell,18391
21232,Kathleen Andrews,17847
19874,Joseph Whitehead,24425
31245,Philip Jenkins,33232
24841,Lori Matthews,6704
28547,Molly Cox,15210
32286,Richard Moore,16405
34351,Sarah Thomas MD,12720
5668,Bryan Perez,26590
28311,Miguel Cooper,34455
8100,Clarence Johnson,21081
37541,Thomas Davis,8903
12058,Dylan Palmer,7124
23971,Lawrence Rogers,822
39006,Valerie Chavez,14126
30287,Olivia Keller,15005
27862,Michael Spencer,1789
6882,Charles Ross,14184
2138,Andrew Holder,13890
25076,Lynn Keller MD,19659
36140,Stephen Vasquez,26914
29368,Ms. Brandi Wong,35574
9011,Cynthia Trujillo,6469
23365,Kyle Jordan,4391
26512,Matthew Little,39522
14358,Gregory King,2540
17325,Jennifer Johnson,33864
15593,Jake Mendoza,2464
27797,Michael Ramos,28329
18287,Jill Mullen MD,1348
33425,Ryan Freeman,5570
12868,Eric Evans,2922
511,Alejandro Rhodes,34171
21241,Kathleen Cantrell,4486
8602,Courtney Smith,4756
32039,Renee Walker,15275
23113,Kristin Lopez,11572
24453,Lisa Browning,15087
18988,John Singh,13587
23841,Lauren Keith,1758
92,Aaron Rivera,21168
20296,Julia Bell MD,31159
31055,Paula Hicks,32513
12331,Elizabeth Allen,3099
35043,Sharon Hogan,16687
6332,Casey Barron,35493
39298,Victor Rodriguez,35135
23631,Laura Farrell,17591
38706,Travis Rodriguez,31997
28409,Miss Audrey Allen,30373
19148,Jon Trevino,36592
37084,Taylor Gates,9965
34696,Sean Peters,16209
25853,Mark Jones,15278
18209,Jessica Wilson,23202
10196,David Ward,35444
1855,Amy Wise,15998
33816,Samuel Garcia,18504
31903,Rebecca Wyatt,14444
26198,Mary Jones,15549
16765,Jeanette Lowe,35304
17203,Jennifer Clark,12817
21350,Kathryn Edwards,14192
36646,Suzanne Marquez,15784
37810,Tiffany Jackson,10000
31895,Rebecca Williams,35521
17850,Jesse Irwin,18221
10829,Derek Mora,7447
29775,Neil Gonzales,9297
26348,Mathew Jefferson,34518
9926,David Gonzales,15772
24626,Lisa Nguyen,1101
13331,Ethan Houston,20313
38528,Tracy Boyd,11169
1967,Andrea Harris,31102
34266,Sarah Lester,31473
36647,Suzanne Meyer,28473
32991,Robin Smith,18826
20876,Karen Harrison,23942
6138,Carol Smith,34983
14673,Heather Cook,29293
587,Alexander Castillo,16295
36151,Stephen Yates,15580
21280,Kathleen Logan,30803
8480,Corey Vincent,39104
12696,Emily Martinez,19652
11127,Diane Merritt,21261
32512,Robert Berg,9492
34360,Sarah Walker,12226
25461,Maria Allen,2257
4696,Brandy Nelson,32046
17926,Jessica Bond,18653
9643,Danny Peters,38070
34318,Sarah Rich,9442
27495,Michael Cross,10943
28148,Michelle Hawkins,2780
34357,Sarah Vaughn,32589
2396,Angela Fields,9234
37602,Thomas Kramer,31552
29996,Nichole Stokes,14593
17537,Jenny Harris,18591
17419,Jennifer Peterson,33526
4239,Blake Molina,21165
30010,Nicole Ashley,16882
4318,Bonnie Nelson,11512
28388,Miranda Hunt,13399
16787,Jeanne Thomas,16833
28273,Michelle Stone,10573
14282,Gregory Alexander,9857
111,Aaron Turner,8734
27330,Melvin Franklin,33943
14667,Heather Chapman,10895
23683,Laura Lewis,2797
1279,Amanda Fry,16013
4373,Bradley Crawford,23498
28976,Mr. Levi Brooks,18221
6323,Carrie Williams,29312
35297,Shelby Morgan,21008
18899,John Myers,15711
28837,Mr. David Turner,8423
6460,Cassidy Burgess,29328
36296,Steven Lynn,25314
15125,Ian Mejia,8873
22522,Kevin Wise,20851
17492,Jennifer Thompson,8376
15731,James Gonzalez,15517
36872,Tammy Powell,11885
27033,Melinda Miller,7103
17053,Jeffrey Rowe,12988
32670,Robert Johnson,10971
16321,Jared Yang,18453
28019,Michele Miller,31565
2212,Andrew Price,34679
39612,Wayne Thomas,421
37716,Thomas Townsend,30375
16429,Jason Brown,30513
40314,Zachary Sparks,34005
32499,Robert Baker,5271
15585,Jake Cherry,32640
17503,Jennifer Walker,16533
40255,Zachary Garcia,36556
10447,Deborah Cox,34798
10127,David Rojas,17082
30280,Olivia Flynn,1866
562,Alexa Hernandez,20526
36381,Steven Stewart,23602
10176,David Thomas,6906
13891,Gary Murphy,2756
32820,Robert Smith,21063
2302,Angel Hall,21704
34486,Scott Heath,39378
29597,Natasha Gonzales,38294
18513,Jodi Reeves,39153
11752,Dr. Jill Douglas DVM,27165
14107,Gina Lee,571
33948,Sandra Lin,32697
9369,Daniel Moore,23149
36444,Summer Miller,30866
24859,Lori Perez,18860
1250,Amanda Cooper,30103
8201,Cody Hickman,4411
33443,Ryan Hammond,11372
29342,Mrs. Tammy Castro,4436
5826,Calvin Wiley,34269
40022,William Rogers,39742
3333,Ashlee Dyer DDS,3523
36891,Tammy Smith,19673
15200,Isaiah Bailey,33339
22232,Kenneth Smith,34767
3564,Ashley Vazquez,34153
29692,Nathan Moses,36647
11092,Diane Clark,36914
18275,Jill Howard,16306
21418,Kathryn Thompson,39477
15643,James Brown,34976
9093,Damon Curtis,18242
10616,Denise Bowers DDS,1690
17348,Jennifer Li,39734
24240,Linda Jackson,20930
17868,Jesse Palmer,24468
15411,Jacob Russo,28851
15497,Jacqueline Mccarthy,30886
1794,Amy Perez,10842
32354,Richard Stokes,30452
1612,Amber Walker,38874
12988,Eric Smith,30485
12220,Edward Reynolds,2345
38434,Tonya Lozano,16487
15195,Isabella Smith,36021
9970,David Hodge,21694
4223,Blake Allen,29926
22394,Kevin Kidd,25132
23671,Laura Johnson,424
3535,Ashley Rose,12657
10095,David Perry,25064
11129,Diane Nelson,38292
35868,Stephanie Jacobson,26124
9477,Daniel Williams,34512
4008,Benjamin Saunders,19897
26037,Martin Lee,34569
11351,Donna Bell,1942
31687,Raymond Hall MD,36850
37117,Taylor Miller,21101
12446,Elizabeth Humphrey,3697
24850,Lori Moyer,14694
7677,Christopher Fischer,27796
15934,James Ross,24608
18539,Joe Bradford,12728
34646,Sean Harper,30413
4926,Brett Delgado,13104
21073,Katelyn Ortiz,31774
37177,Teresa Brown,28644
28319,Miguel Houston,4782
26975,Melanie Norton,18631
16573,Jason Oliver,34304
4177,Bianca Stephenson,14208
31497,Rachel Russell,8814
756,Alexandria Dodson,3862
5143,Brian Nixon,6413
2538,Angela Turner MD,2572
37453,Theresa Knox,31244
31974,Reginald Collins,10441
7931,Christopher Smith,35601
3606,Audrey Mckenzie,14167
21480,Kathy Simon,7884
11749,Dr. Jessica Mckenzie,23446
39846,William Diaz,32268
2142,Andrew Horton,19844
33729,Samantha Reyes,29229
28029,Michele Peterson,22179
19968,Joshua Garrett,31263
33856,Samuel Perkins,36046
17671,Jeremy Orozco,10648
21351,Kathryn Ellis,11545
770,Alexandria Pearson,2674
19413,Jordan Mason,14000
32553,Robert Clements,23204
30376,Paige Mcfarland,7093
21222,Katherine Wallace,23642
3769,Barbara Freeman,6310
3633,Austin Cole,16239
40277,Zachary Johnson,25111
5427,Brittany Price,39379
15396,Jacob Price,18091
30985,Paul Perez,1009
32318,Richard Reyes,20890
7354,Christina Miller,11855
30284,Olivia Hudson,2227
20574,Justin Diaz,11076
34296,Sarah Osborne,31881
31803,Rebecca Hudson,18527
39695,Wendy Ward,16525
39824,William Clements,17228
30536,Patricia Allen,6620
36396,Steven Walsh,25608
44,Aaron Harris,23992
39747,Whitney Knight,13925
10220,David Young,16837
